longitude,latitude,city,wrb4_code,physical_root_depth,physical_available_water_capacity,basic_ph,basic_organic_carbon,basic_total_nitrogen,basic_c/n_ratio,texture_clay,texture_silt,texture_sand,texture_coarse_fragments,physical_bulk_density,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_effective_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content
31.6,40.8,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
31.6,41.0,Düzce,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
31.6,41.2,Zonguldak,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
31.6,41.4,Zonguldak,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
31.8,36.6,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
31.8,36.8,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
31.8,37.0,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
31.8,37.2,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
31.8,37.4,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
31.8,37.6,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
31.8,37.8,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
31.8,38.0,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
31.8,38.2,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
31.8,38.4,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
31.8,38.8,Konya,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
31.8,39.2,Eskişehir,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
31.8,39.4,Eskişehir,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
31.8,39.6,Eskişehir,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
31.8,39.8,Eskişehir,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
31.8,40.4,Bolu,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
31.8,40.6,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
31.8,40.8,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
31.8,41.0,Düzce,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
31.8,41.2,Zonguldak,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
31.8,41.4,Zonguldak,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.0,36.6,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.0,36.8,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.0,37.0,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.0,37.2,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.0,37.4,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.0,37.6,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.0,37.8,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.0,38.0,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.0,38.2,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.0,38.4,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.0,40.4,Bolu,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
32.0,40.6,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.0,40.8,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.0,41.0,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.0,41.2,Zonguldak,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.0,41.4,Zonguldak,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.2,36.4,Antalya,FLeu,1,170,6.8,1.05,1.13,10.0,21.0,42.0,37.0,2.0,1.42,1.72,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6
32.2,36.6,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.2,36.8,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.2,37.0,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.2,37.2,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.2,37.4,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.2,37.6,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.2,37.8,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.2,38.0,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.2,38.2,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.2,38.4,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.2,38.6,Konya,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
32.2,38.8,Konya,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
32.2,40.6,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.2,40.8,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.2,41.0,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.2,41.2,Çanakkale,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.2,41.4,Zonguldak,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.2,41.6,Bartın,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.4,36.2,Antalya,FLeu,1,170,6.8,1.05,1.13,10.0,21.0,42.0,37.0,2.0,1.42,1.72,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6
32.4,36.4,Antalya,FLeu,1,170,6.8,1.05,1.13,10.0,21.0,42.0,37.0,2.0,1.42,1.72,17.0,62.0,18.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6
32.4,36.6,Antalya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.4,36.8,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.4,37.0,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.4,37.2,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.4,37.4,Konya,LPnt,4,0,-3.0,1.164,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1.72,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
32.4,37.6,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.4,37.8,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.4,38.0,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.4,38.2,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.4,38.4,Konya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
32.4,38.6,Konya,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
32.4,38.8,Konya,CLha,1,150,8.2,0.697,0.8,9.0,18.0,33.0,49.0,12.0,1.45,1.68,14.0,67.0,38.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2
32.4,40.6,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.4,40.8,Bolu,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.4,41.0,Karabük,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.4,41.2,Çanakkale,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.4,41.4,Bartın,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.4,41.6,Bartın,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.6,36.2,Mersin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.6,36.4,Mersin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.6,36.6,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.6,36.8,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.6,37.0,Konya,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.6,37.2,Konya,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.6,37.4,Konya,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.6,37.6,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.6,37.8,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.6,38.0,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.6,38.2,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.6,38.4,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.6,38.6,Konya,CLpt,1,101,8.1,0.648,0.76,9.0,17.0,22.0,61.0,18.0,1.44,1.67,12.0,71.0,31.0,31.0,100.0,5.0,0.0,0.0,17.2,0.2
32.6,38.8,Konya,CLpt,1,101,8.1,0.648,0.76,9.0,17.0,22.0,61.0,18.0,1.44,1.67,12.0,71.0,31.0,31.0,100.0,5.0,0.0,0.0,17.2,0.2
32.6,39.0,Konya,CLpt,1,101,8.1,0.648,0.76,9.0,17.0,22.0,61.0,18.0,1.44,1.67,12.0,71.0,31.0,31.0,100.0,5.0,0.0,0.0,17.2,0.2
32.6,40.8,Çankırı,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
32.6,41.0,Karabük,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
32.6,41.2,Karabük,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
32.6,41.4,Bartın,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
32.6,41.6,Bartın,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.6,41.8,Bartın,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.8,36.0,Mersin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.8,36.2,Mersin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.8,36.4,Mersin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.8,36.6,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.8,36.8,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.8,37.0,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.8,37.2,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.8,37.4,Konya,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
32.8,37.6,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.8,37.8,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.8,38.0,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.8,38.2,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.8,38.4,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
32.8,38.6,Konya,CLpt,1,101,8.1,0.648,0.76,9.0,17.0,22.0,61.0,18.0,1.44,1.67,12.0,71.0,31.0,31.0,100.0,5.0,0.0,0.0,17.2,0.2
32.8,38.8,Konya,CLpt,1,101,8.1,0.648,0.76,9.0,17.0,22.0,61.0,18.0,1.44,1.67,12.0,71.0,31.0,31.0,100.0,5.0,0.0,0.0,17.2,0.2
32.8,40.8,Çankırı,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
32.8,41.0,Karabük,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
32.8,41.2,Karabük,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
32.8,41.4,Karabük,CMca,1,165,8.0,1.054,1.02,9.0,20.0,36.0,44.0,7.0,1.41,1.71,15.0,59.0,39.0,39.0,100.0,2.0,0.0,1.0,11.2,2.1
32.8,41.6,Bartın,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
32.8,41.8,Kastamonu,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
33.0,36.2,Mersin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
33.0,36.4,Mersin,LPrz,3,34,7.7,3.027,2.49,13.0,27.0,37.0,36.0,19.0,1.23,1.81,24.0,48.0,30.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3
33.0,36.6,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
33.0,37.0,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
33.0,37.2,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
33.0,37.4,Karaman,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
33.0,37.6,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
33.0,37.8,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
33.0,38.0,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
33.0,38.2,Konya,CMca,1,173,8.2,0.727,1.01,9.0,20.0,37.0,43.0,4.0,1.46,1.71,16.0,72.0,36.0,36.0,100.0,3.0,0.0,1.0,8.4,2.2
