35.0,38.4,Kayseri
35.0,38.8,Kayseri
35.0,39.2,Yozgat
35.0,39.4,Yozgat
35.0,40.2,Çorum
35.0,40.4,Çorum
35.0,40.6,Çorum
35.0,40.8,Amasya
35.0,41.0,Çorum
35.0,41.2,Samsun
35.0,41.4,Sinop
35.0,41.6,Sinop
35.0,41.8,Sinop
35.2,36.8,Adana
35.2,37.0,Adana
35.2,37.2,Adana
35.2,37.4,Adana
35.2,37.6,Adana
35.2,37.8,Kayseri
35.2,38.0,Niğde
35.2,38.2,Kayseri
35.2,38.4,Kayseri
35.2,38.6,Kayseri
35.2,38.8,Kayseri
35.2,39.0,Kayseri
35.2,39.2,Yozgat
35.2,39.6,Yozgat
35.2,39.8,Yozgat
35.2,40.0,Yozgat
35.2,40.2,Yozgat
35.2,40.4,Çorum
35.2,40.6,Çorum
35.2,40.8,Amasya
35.2,41.0,Amasya
35.2,41.2,Samsun
35.2,41.4,Sinop
35.2,41.6,Sinop
35.2,41.8,Sinop
35.4,36.6,Adana
35.4,36.8,Adana
35.4,37.0,Adana
35.4,37.2,Adana
35.4,37.4,Adana
35.4,37.6,Adana
35.4,37.8,Kayseri
35.4,38.0,Kayseri
35.4,38.2,Kayseri
35.4,38.4,Kayseri
35.4,38.6,Kayseri
35.4,38.8,Kayseri
35.4,39.0,Yozgat
35.4,39.2,Yozgat
35.4,39.8,Yozgat
35.4,40.0,Yozgat
35.4,40.2,Yozgat
35.4,40.4,Amasya
35.4,40.6,Çorum
35.4,40.8,Amasya
35.4,41.0,Amasya
35.4,41.2,Samsun
35.4,41.4,Sinop
35.4,41.6,Samsun
35.6,36.6,Adana
35.6,36.8,Adana
35.6,37.0,Adana
35.6,37.2,Adana
35.6,37.4,Adana
35.6,37.6,Adana
35.6,37.8,Adana
35.6,38.0,Kayseri
35.6,38.2,Kayseri
35.6,38.4,Kayseri
35.6,38.6,Kayseri
35.6,39.0,Kayseri
35.6,39.2,Yozgat
35.6,39.4,Yozgat
35.6,39.8,Yozgat
35.6,40.0,Yozgat
35.6,40.2,Tokat
35.6,40.4,Amasya
35.6,40.8,Amasya
35.6,41.0,Samsun
35.6,41.2,Samsun
35.6,41.4,Samsun
35.6,41.6,Samsun
35.8,36.8,Adana
35.8,37.0,Adana
35.8,37.2,Adana
35.8,37.4,Adana
35.8,37.6,Adana
35.8,37.8,Adana
35.8,38.0,Adana
35.8,38.2,Kayseri
35.8,38.4,Kayseri
35.8,38.6,Kayseri
35.8,38.8,Kayseri
35.8,39.0,Kayseri
35.8,39.2,Kayseri
35.8,39.4,Yozgat
35.8,39.6,Yozgat
35.8,39.8,Yozgat
35.8,40.0,Yozgat
35.8,40.2,Tokat
35.8,40.4,Tokat
35.8,40.6,Amasya
35.8,40.8,Amasya
35.8,41.0,Samsun
35.8,41.2,Samsun
35.8,41.4,Samsun
35.8,41.6,Samsun
36.0,36.0,Hatay
36.0,36.2,Hatay
36.0,37.0,Adana
36.0,37.2,Adana
36.0,37.4,Osmaniye
36.0,37.6,Adana
36.0,37.8,Adana
36.0,38.0,Adana
36.0,38.2,Adana
36.0,38.4,Kayseri
36.0,38.6,Kayseri
36.0,38.8,Kayseri
